"Jahr";"Kanton";"Staatsangehörigkeit (Kategorie)";"Geschlecht";"Alter";"Bestand am 31. Dezember"
"2005";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"16 Jahre";45611
"2005";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"17 Jahre";45686
"2005";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"18 Jahre";44082
"2005";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"19 Jahre";44260
"2005";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"20 Jahre";43925
"2005";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"21 Jahre";44844
"2005";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"22 Jahre";44213
"2005";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"23 Jahre";45058
"2005";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"24 Jahre";45388
"2005";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"25 Jahre";45818
"2005";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"26 Jahre";45681
"2005";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"27 Jahre";46124
"2005";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"28 Jahre";47065
"2005";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"29 Jahre";47319
"2005";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"30 Jahre";48227
"2005";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"31 Jahre";50298
"2005";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"32 Jahre";51291
"2005";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"33 Jahre";53576
"2005";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"34 Jahre";55697
"2005";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"35 Jahre";56979
"2005";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"36 Jahre";58843
"2005";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"37 Jahre";60843
"2005";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"38 Jahre";61801
"2005";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"39 Jahre";64034
"2005";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"40 Jahre";65092
"2005";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"41 Jahre";66308
"2005";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"42 Jahre";64710
"2005";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"43 Jahre";62517
"2005";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"44 Jahre";60562
"2005";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"45 Jahre";59516
"2005";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"46 Jahre";58089
"2005";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"47 Jahre";56625
"2005";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"48 Jahre";55609
"2005";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"49 Jahre";54721
"2005";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"50 Jahre";52500
"2005";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"51 Jahre";50727
"2005";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"52 Jahre";49055
"2005";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"53 Jahre";49019
"2005";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"54 Jahre";47259
"2005";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"55 Jahre";48884
"2005";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"56 Jahre";47928
"2005";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"57 Jahre";48239
"2005";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"58 Jahre";47442
"2005";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"59 Jahre";47083
"2005";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"60 Jahre";45343
"2005";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"61 Jahre";44093
"2005";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"62 Jahre";42173
"2005";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"63 Jahre";40087
"2005";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"64 Jahre";36726
"2005";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"65 Jahre";33230
"2005";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"66 Jahre";32101
"2005";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"67 Jahre";30879
"2005";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"68 Jahre";29178
"2005";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"69 Jahre";28841
"2005";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"70 Jahre";28304
"2005";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"71 Jahre";27222
"2005";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"72 Jahre";25450
"2005";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"73 Jahre";24923
"2005";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"74 Jahre";23591
"2005";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"75 Jahre";22532
"2005";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"76 Jahre";20933
"2005";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"77 Jahre";19626
"2005";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"78 Jahre";18272
"2005";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"79 Jahre";17254
"2005";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"80 Jahre";16075
"2005";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"81 Jahre";14365
"2005";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"82 Jahre";13484
"2005";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"83 Jahre";11876
"2005";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"84 Jahre";11146
"2005";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"85 Jahre";9679
"2005";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"86 Jahre";7161
"2005";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"87 Jahre";6033
"2005";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"88 Jahre";5003
"2005";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"89 Jahre";4247
"2005";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"90 Jahre";3443
"2005";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"91 Jahre";3032
"2005";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"92 Jahre";2315
"2005";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"93 Jahre";1787
"2005";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"94 Jahre";1224
"2005";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"95 Jahre";878
"2005";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"96 Jahre";597
"2005";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"97 Jahre";411
"2005";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"98 Jahre";257
"2005";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"99 Jahre und mehr";396
"2005";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Frau";"Alter - Total";3806626
"2005";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Frau";"0 Jahre";35207
"2005";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Frau";"1 Jahr";35628
"2005";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Frau";"2 Jahre";35099
"2005";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Frau";"3 Jahre";35587
"2005";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Frau";"4 Jahre";35789
"2005";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Frau";"5 Jahre";36122
"2005";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Frau";"6 Jahre";37804
"2005";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Frau";"7 Jahre";38543
"2005";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Frau";"8 Jahre";39255
"2005";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Frau";"9 Jahre";40528
"2005";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Frau";"10 Jahre";40307
"2005";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Frau";"11 Jahre";41164
"2005";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Frau";"12 Jahre";41653
"2005";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Frau";"13 Jahre";43651
"2005";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Frau";"14 Jahre";43671
"2005";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Frau";"15 Jahre";43677
"2005";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Frau";"16 Jahre";43240
"2005";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Frau";"17 Jahre";43225
"2005";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Frau";"18 Jahre";42040
"2005";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Frau";"19 Jahre";42719
"2005";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Frau";"20 Jahre";42911
"2005";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Frau";"21 Jahre";43095
"2005";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Frau";"22 Jahre";43374
"2005";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Frau";"23 Jahre";45074
"2005";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Frau";"24 Jahre";45026
"2005";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Frau";"25 Jahre";46364
"2005";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Frau";"26 Jahre";46505
"2005";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Frau";"27 Jahre";46543
"2005";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Frau";"28 Jahre";47578
"2005";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Frau";"29 Jahre";48426
"2005";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Frau";"30 Jahre";48974
"2005";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Frau";"31 Jahre";50835
"2005";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Frau";"32 Jahre";51866
"2005";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Frau";"33 Jahre";53990
"2005";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Frau";"34 Jahre";56386
"2005";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Frau";"35 Jahre";57289
"2005";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Frau";"36 Jahre";59766
"2005";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Frau";"37 Jahre";61199
"2005";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Frau";"38 Jahre";62080
"2005";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Frau";"39 Jahre";63404
"2005";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Frau";"40 Jahre";63762
"2005";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Frau";"41 Jahre";64783
"2005";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Frau";"42 Jahre";63632
"2005";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Frau";"43 Jahre";61529
"2005";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Frau";"44 Jahre";59985
"2005";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Frau";"45 Jahre";58674
"2005";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Frau";"46 Jahre";57421
"2005";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Frau";"47 Jahre";55179
"2005";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Frau";"48 Jahre";54488
"2005";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Frau";"49 Jahre";52792
"2005";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Frau";"50 Jahre";51345
"2005";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Frau";"51 Jahre";50531
"2005";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Frau";"52 Jahre";49239
"2005";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Frau";"53 Jahre";49206
"2005";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Frau";"54 Jahre";47206
"2005";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Frau";"55 Jahre";48434
"2005";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Frau";"56 Jahre";48076
"2005";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Frau";"57 Jahre";48819
"2005";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Frau";"58 Jahre";47728
"2005";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Frau";"59 Jahre";47481
"2005";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Frau";"60 Jahre";45156
"2005";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Frau";"61 Jahre";44845
"2005";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Frau";"62 Jahre";43482
"2005";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Frau";"63 Jahre";41480
"2005";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Frau";"64 Jahre";39039
"2005";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Frau";"65 Jahre";36429
"2005";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Frau";"66 Jahre";35506
"2005";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Frau";"67 Jahre";34545
"2005";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Frau";"68 Jahre";33140
"2005";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Frau";"69 Jahre";33588
"2005";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Frau";"70 Jahre";33114
"2005";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Frau";"71 Jahre";32447
"2005";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Frau";"72 Jahre";31717
"2005";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Frau";"73 Jahre";31204
"2005";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Frau";"74 Jahre";30412
"2005";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Frau";"75 Jahre";30373
"2005";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Frau";"76 Jahre";29326
"2005";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Frau";"77 Jahre";28298
"2005";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Frau";"78 Jahre";26945
"2005";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Frau";"79 Jahre";26657
"2005";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Frau";"80 Jahre";25575
"2005";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Frau";"81 Jahre";24464
"2005";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Frau";"82 Jahre";22956
"2005";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Frau";"83 Jahre";21183
"2005";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Frau";"84 Jahre";20664
"2005";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Frau";"85 Jahre";18294
"2005";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Frau";"86 Jahre";14404
"2005";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Frau";"87 Jahre";12403
"2005";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Frau";"88 Jahre";11119
"2005";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Frau";"89 Jahre";9740
"2005";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Frau";"90 Jahre";8463
"2005";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Frau";"91 Jahre";8001
"2005";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Frau";"92 Jahre";6463
"2005";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Frau";"93 Jahre";5293
"2005";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Frau";"94 Jahre";4133
"2005";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Frau";"95 Jahre";3068
"2005";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Frau";"96 Jahre";2188
"2005";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Frau";"97 Jahre";1611
"2005";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Frau";"98 Jahre";1085
"2005";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Frau";"99 Jahre und mehr";1912
"2006";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"Alter - Total";3679359
"2006";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"0 Jahre";37576
"2006";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"1 Jahr";37557
"2006";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"2 Jahre";37644
"2006";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"3 Jahre";37267
"2006";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"4 Jahre";38124
"2006";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"5 Jahre";38309
"2006";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"6 Jahre";38718
"2006";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"7 Jahre";40271
"2006";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"8 Jahre";40911
"2006";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"9 Jahre";41800
"2006";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"10 Jahre";43099
"2006";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"11 Jahre";42835
"2006";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"12 Jahre";43657
"2006";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"13 Jahre";44202
"2006";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"14 Jahre";46024
"2006";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"15 Jahre";46675
"2006";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"16 Jahre";46619
"2006";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"17 Jahre";45850
"2006";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"18 Jahre";45957
"2006";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"19 Jahre";44361
"2006";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"20 Jahre";44688
"2006";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"21 Jahre";44303
"2006";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"22 Jahre";45314
"2006";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"23 Jahre";44772
"2006";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"24 Jahre";45821
"2006";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"25 Jahre";46150
"2006";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"26 Jahre";46705
"2006";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"27 Jahre";46641
"2006";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"28 Jahre";47121
"2006";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"29 Jahre";47927
"2006";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"30 Jahre";48128
"2006";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"31 Jahre";49074
"2006";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"32 Jahre";51049
"2006";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"33 Jahre";51957
"2006";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"34 Jahre";54217
"2006";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"35 Jahre";56238
"2006";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"36 Jahre";57488
"2006";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"37 Jahre";59289
"2006";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"38 Jahre";61218
"2006";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"39 Jahre";62193
"2006";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"40 Jahre";64323
"2006";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"41 Jahre";65318
"2006";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"42 Jahre";66618
"2006";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"43 Jahre";64896
"2006";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"44 Jahre";62714
"2006";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"45 Jahre";60621
"2006";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"46 Jahre";59601
"2006";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"47 Jahre";58154
"2006";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"48 Jahre";56611
"2006";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"49 Jahre";55523
"2006";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"50 Jahre";54658
"2006";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"51 Jahre";52310
"2006";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"52 Jahre";50529
"2006";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"53 Jahre";48868
"2006";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"54 Jahre";48757
"2006";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"55 Jahre";46983
"2006";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"56 Jahre";48461
"2006";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"57 Jahre";47481
"2006";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"58 Jahre";47777
"2006";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"59 Jahre";46967
"2006";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"60 Jahre";46403
"2006";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"61 Jahre";44769
"2006";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"62 Jahre";43486
"2006";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"63 Jahre";41577
"2006";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"64 Jahre";39561
"2006";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"65 Jahre";36045
